,Date,Index Name,Value,Name
4778,1994-10-01,MISCELLANEOUS GOODS AND SERVICES,62.1,CPIH
8194,1994-10-01,COMMUNICATION,108.2,CPI
7340,1994-10-01,HEALTH,54.6,CPI
3497,1994-10-01,RECREATION & CULTURE,93.5,CPIH
6059,1994-10-01,CLOTHING AND FOOTWEAR,209.2,CPI
1362,1994-10-01,"HOUSING, WATER AND FUELS",48.4,CPIH
81,1994-10-01,FOOD AND NON-ALCOHOLIC BEVERAGES,61.1,CPIH
508,1994-10-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",42.1,CPIH
5205,1994-10-01,FOOD AND NON-ALCOHOLIC BEVERAGES,60.9,CPI
9903,1994-11-01,MISCELLANEOUS GOODS AND SERVICES,63.1,CPI
936,1994-11-01,CLOTHING AND FOOTWEAR,211.0,CPIH
7768,1994-11-01,TRANSPORT,55.4,CPI
6060,1994-11-01,CLOTHING AND FOOTWEAR,210.3,CPI
7341,1994-11-01,HEALTH,54.3,CPI
3498,1994-11-01,RECREATION & CULTURE,93.6,CPIH
9049,1994-11-01,EDUCATION,23.2,CPI
8622,1994-11-01,RECREATION & CULTURE,93.1,CPI
2644,1994-11-01,TRANSPORT,55.7,CPIH
1790,1994-11-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",82.7,CPIH
4779,1994-11-01,MISCELLANEOUS GOODS AND SERVICES,62.2,CPIH
509,1994-11-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",41.8,CPIH
5206,1994-11-01,FOOD AND NON-ALCOHOLIC BEVERAGES,61.1,CPI
8195,1994-11-01,COMMUNICATION,108.3,CPI
1363,1994-11-01,"HOUSING, WATER AND FUELS",48.4,CPIH
6914,1994-11-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",82.1,CPI
6487,1994-11-01,"Housing, water, electricity, gas and other fuels",58.7,CPI
3925,1994-11-01,EDUCATION,23.2,CPIH
5633,1994-11-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",41.7,CPI
9476,1994-11-01,"HOTELS, CAFES AND RESTAURANTS",51.4,CPI
3071,1994-11-01,COMMUNICATION,109.6,CPIH
2217,1994-11-01,HEALTH,54.7,CPIH
82,1994-11-01,FOOD AND NON-ALCOHOLIC BEVERAGES,61.3,CPIH
4352,1994-11-01,"HOTELS, CAFES AND RESTAURANTS",51.4,CPIH
3499,1994-12-01,RECREATION & CULTURE,93.6,CPIH
2645,1994-12-01,TRANSPORT,56.1,CPIH
2218,1994-12-01,HEALTH,56.0,CPIH
1791,1994-12-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",83.2,CPIH
83,1994-12-01,FOOD AND NON-ALCOHOLIC BEVERAGES,61.7,CPIH
510,1994-12-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",42.0,CPIH
7342,1994-12-01,HEALTH,55.6,CPI
4780,1994-12-01,MISCELLANEOUS GOODS AND SERVICES,62.3,CPIH
937,1994-12-01,CLOTHING AND FOOTWEAR,211.2,CPIH
7769,1994-12-01,TRANSPORT,55.9,CPI
8196,1994-12-01,COMMUNICATION,108.2,CPI
9477,1994-12-01,"HOTELS, CAFES AND RESTAURANTS",51.6,CPI
1364,1994-12-01,"HOUSING, WATER AND FUELS",48.5,CPIH
6061,1994-12-01,CLOTHING AND FOOTWEAR,210.6,CPI
4353,1994-12-01,"HOTELS, CAFES AND RESTAURANTS",51.6,CPIH
9904,1994-12-01,MISCELLANEOUS GOODS AND SERVICES,63.2,CPI
9050,1994-12-01,EDUCATION,23.2,CPI
8623,1994-12-01,RECREATION & CULTURE,93.1,CPI
6488,1994-12-01,"Housing, water, electricity, gas and other fuels",58.8,CPI
3926,1994-12-01,EDUCATION,23.2,CPIH
3072,1994-12-01,COMMUNICATION,109.6,CPIH
5634,1994-12-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",41.9,CPI
5207,1994-12-01,FOOD AND NON-ALCOHOLIC BEVERAGES,61.6,CPI
6915,1994-12-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",82.6,CPI
5208,1995-01-01,FOOD AND NON-ALCOHOLIC BEVERAGES,62.2,CPI
84,1995-01-01,FOOD AND NON-ALCOHOLIC BEVERAGES,62.4,CPIH
7343,1995-01-01,HEALTH,54.4,CPI
938,1995-01-01,CLOTHING AND FOOTWEAR,200.6,CPIH
3073,1995-01-01,COMMUNICATION,109.7,CPIH
8624,1995-01-01,RECREATION & CULTURE,93.2,CPI
9478,1995-01-01,"HOTELS, CAFES AND RESTAURANTS",51.9,CPI
3927,1995-01-01,EDUCATION,23.3,CPIH
6489,1995-01-01,"Housing, water, electricity, gas and other fuels",58.9,CPI
3500,1995-01-01,RECREATION & CULTURE,93.7,CPIH
6916,1995-01-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",80.9,CPI
4354,1995-01-01,"HOTELS, CAFES AND RESTAURANTS",51.9,CPIH
1365,1995-01-01,"HOUSING, WATER AND FUELS",48.5,CPIH
2219,1995-01-01,HEALTH,54.8,CPIH
8197,1995-01-01,COMMUNICATION,108.3,CPI
9051,1995-01-01,EDUCATION,23.3,CPI
5635,1995-01-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",43.0,CPI
7770,1995-01-01,TRANSPORT,56.3,CPI
511,1995-01-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",43.1,CPIH
2646,1995-01-01,TRANSPORT,56.5,CPIH
1792,1995-01-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",81.4,CPIH
4781,1995-01-01,MISCELLANEOUS GOODS AND SERVICES,62.2,CPIH
6062,1995-01-01,CLOTHING AND FOOTWEAR,200.1,CPI
9905,1995-01-01,MISCELLANEOUS GOODS AND SERVICES,63.0,CPI
3074,1995-02-01,COMMUNICATION,109.9,CPIH
3928,1995-02-01,EDUCATION,23.3,CPIH
2647,1995-02-01,TRANSPORT,56.8,CPIH
4782,1995-02-01,MISCELLANEOUS GOODS AND SERVICES,62.2,CPIH
1366,1995-02-01,"HOUSING, WATER AND FUELS",48.6,CPIH
5636,1995-02-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",43.6,CPI
512,1995-02-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",43.7,CPIH
8198,1995-02-01,COMMUNICATION,108.5,CPI
6917,1995-02-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",81.8,CPI
5209,1995-02-01,FOOD AND NON-ALCOHOLIC BEVERAGES,62.5,CPI
6490,1995-02-01,"Housing, water, electricity, gas and other fuels",59.0,CPI
8625,1995-02-01,RECREATION & CULTURE,93.2,CPI
9479,1995-02-01,"HOTELS, CAFES AND RESTAURANTS",52.1,CPI
9906,1995-02-01,MISCELLANEOUS GOODS AND SERVICES,63.1,CPI
85,1995-02-01,FOOD AND NON-ALCOHOLIC BEVERAGES,62.7,CPIH
1793,1995-02-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",82.4,CPIH
3501,1995-02-01,RECREATION & CULTURE,93.7,CPIH
7344,1995-02-01,HEALTH,53.8,CPI
4355,1995-02-01,"HOTELS, CAFES AND RESTAURANTS",52.1,CPIH
6063,1995-02-01,CLOTHING AND FOOTWEAR,200.9,CPI
2220,1995-02-01,HEALTH,54.3,CPIH
9052,1995-02-01,EDUCATION,23.3,CPI
7771,1995-02-01,TRANSPORT,56.5,CPI
939,1995-02-01,CLOTHING AND FOOTWEAR,201.4,CPIH
8626,1995-03-01,RECREATION & CULTURE,93.4,CPI
6064,1995-03-01,CLOTHING AND FOOTWEAR,203.0,CPI
3929,1995-03-01,EDUCATION,23.3,CPIH
4783,1995-03-01,MISCELLANEOUS GOODS AND SERVICES,62.5,CPIH
8199,1995-03-01,COMMUNICATION,108.9,CPI
6491,1995-03-01,"Housing, water, electricity, gas and other fuels",59.0,CPI
2221,1995-03-01,HEALTH,55.9,CPIH
4356,1995-03-01,"HOTELS, CAFES AND RESTAURANTS",52.3,CPIH
9480,1995-03-01,"HOTELS, CAFES AND RESTAURANTS",52.3,CPI
3075,1995-03-01,COMMUNICATION,110.3,CPIH
940,1995-03-01,CLOTHING AND FOOTWEAR,203.6,CPIH
7772,1995-03-01,TRANSPORT,57.0,CPI
1794,1995-03-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",83.3,CPIH
5210,1995-03-01,FOOD AND NON-ALCOHOLIC BEVERAGES,62.9,CPI
86,1995-03-01,FOOD AND NON-ALCOHOLIC BEVERAGES,63.2,CPIH
3502,1995-03-01,RECREATION & CULTURE,93.9,CPIH
513,1995-03-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",43.8,CPIH
9907,1995-03-01,MISCELLANEOUS GOODS AND SERVICES,63.3,CPI
2648,1995-03-01,TRANSPORT,57.3,CPIH
5637,1995-03-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",43.7,CPI
6918,1995-03-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",82.7,CPI
1367,1995-03-01,"HOUSING, WATER AND FUELS",48.6,CPIH
7345,1995-03-01,HEALTH,55.4,CPI
9053,1995-03-01,EDUCATION,23.3,CPI
6919,1995-04-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",82.6,CPI
6065,1995-04-01,CLOTHING AND FOOTWEAR,204.4,CPI
941,1995-04-01,CLOTHING AND FOOTWEAR,205.0,CPIH
3503,1995-04-01,RECREATION & CULTURE,94.2,CPIH
2222,1995-04-01,HEALTH,55.6,CPIH
4357,1995-04-01,"HOTELS, CAFES AND RESTAURANTS",52.4,CPIH
9908,1995-04-01,MISCELLANEOUS GOODS AND SERVICES,63.4,CPI
5638,1995-04-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",43.9,CPI
8200,1995-04-01,COMMUNICATION,109.1,CPI
514,1995-04-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",44.0,CPIH
87,1995-04-01,FOOD AND NON-ALCOHOLIC BEVERAGES,63.1,CPIH
2649,1995-04-01,TRANSPORT,57.7,CPIH
9054,1995-04-01,EDUCATION,23.3,CPI
9481,1995-04-01,"HOTELS, CAFES AND RESTAURANTS",52.4,CPI
6492,1995-04-01,"Housing, water, electricity, gas and other fuels",59.8,CPI
1368,1995-04-01,"HOUSING, WATER AND FUELS",49.8,CPIH
4784,1995-04-01,MISCELLANEOUS GOODS AND SERVICES,62.5,CPIH
1795,1995-04-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",83.1,CPIH
7346,1995-04-01,HEALTH,55.2,CPI
3930,1995-04-01,EDUCATION,23.3,CPIH
7773,1995-04-01,TRANSPORT,57.4,CPI
8627,1995-04-01,RECREATION & CULTURE,93.7,CPI
5211,1995-04-01,FOOD AND NON-ALCOHOLIC BEVERAGES,62.9,CPI
3076,1995-04-01,COMMUNICATION,110.6,CPIH
9909,1995-05-01,MISCELLANEOUS GOODS AND SERVICES,63.6,CPI
6493,1995-05-01,"Housing, water, electricity, gas and other fuels",60.0,CPI
2650,1995-05-01,TRANSPORT,57.7,CPIH
515,1995-05-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",44.3,CPIH
4785,1995-05-01,MISCELLANEOUS GOODS AND SERVICES,62.8,CPIH
9482,1995-05-01,"HOTELS, CAFES AND RESTAURANTS",52.6,CPI
7347,1995-05-01,HEALTH,55.7,CPI
6066,1995-05-01,CLOTHING AND FOOTWEAR,205.3,CPI
7774,1995-05-01,TRANSPORT,57.4,CPI
5639,1995-05-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",44.2,CPI
88,1995-05-01,FOOD AND NON-ALCOHOLIC BEVERAGES,64.2,CPIH
8628,1995-05-01,RECREATION & CULTURE,93.8,CPI
3931,1995-05-01,EDUCATION,23.4,CPIH
1796,1995-05-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",83.8,CPIH
1369,1995-05-01,"HOUSING, WATER AND FUELS",49.8,CPIH
5212,1995-05-01,FOOD AND NON-ALCOHOLIC BEVERAGES,63.9,CPI
6920,1995-05-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",83.2,CPI
4358,1995-05-01,"HOTELS, CAFES AND RESTAURANTS",52.6,CPIH
942,1995-05-01,CLOTHING AND FOOTWEAR,205.8,CPIH
3077,1995-05-01,COMMUNICATION,110.7,CPIH
8201,1995-05-01,COMMUNICATION,109.3,CPI
2223,1995-05-01,HEALTH,56.1,CPIH
9055,1995-05-01,EDUCATION,23.4,CPI
3504,1995-05-01,RECREATION & CULTURE,94.2,CPIH
7348,1995-06-01,HEALTH,55.2,CPI
9056,1995-06-01,EDUCATION,23.4,CPI
3932,1995-06-01,EDUCATION,23.4,CPIH
5640,1995-06-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",44.2,CPI
9483,1995-06-01,"HOTELS, CAFES AND RESTAURANTS",52.9,CPI
3505,1995-06-01,RECREATION & CULTURE,94.5,CPIH
4786,1995-06-01,MISCELLANEOUS GOODS AND SERVICES,62.8,CPIH
9910,1995-06-01,MISCELLANEOUS GOODS AND SERVICES,63.6,CPI
6921,1995-06-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",83.0,CPI
7775,1995-06-01,TRANSPORT,57.9,CPI
2224,1995-06-01,HEALTH,55.6,CPIH
4359,1995-06-01,"HOTELS, CAFES AND RESTAURANTS",52.9,CPIH
1370,1995-06-01,"HOUSING, WATER AND FUELS",49.8,CPIH
8202,1995-06-01,COMMUNICATION,109.1,CPI
6067,1995-06-01,CLOTHING AND FOOTWEAR,204.7,CPI
2651,1995-06-01,TRANSPORT,58.2,CPIH
1797,1995-06-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",83.6,CPIH
6494,1995-06-01,"Housing, water, electricity, gas and other fuels",60.0,CPI
8629,1995-06-01,RECREATION & CULTURE,94.0,CPI
943,1995-06-01,CLOTHING AND FOOTWEAR,205.2,CPIH
516,1995-06-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",44.3,CPIH
5213,1995-06-01,FOOD AND NON-ALCOHOLIC BEVERAGES,63.7,CPI
89,1995-06-01,FOOD AND NON-ALCOHOLIC BEVERAGES,63.9,CPIH
3078,1995-06-01,COMMUNICATION,110.6,CPIH
1371,1995-07-01,"HOUSING, WATER AND FUELS",49.8,CPIH
3079,1995-07-01,COMMUNICATION,107.5,CPIH
2652,1995-07-01,TRANSPORT,58.2,CPIH
9057,1995-07-01,EDUCATION,23.4,CPI
7776,1995-07-01,TRANSPORT,57.9,CPI
2225,1995-07-01,HEALTH,55.8,CPIH
4360,1995-07-01,"HOTELS, CAFES AND RESTAURANTS",53.1,CPIH
5641,1995-07-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",44.2,CPI
1798,1995-07-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",82.5,CPIH
6495,1995-07-01,"Housing, water, electricity, gas and other fuels",60.1,CPI
8203,1995-07-01,COMMUNICATION,106.3,CPI
90,1995-07-01,FOOD AND NON-ALCOHOLIC BEVERAGES,63.4,CPIH
6068,1995-07-01,CLOTHING AND FOOTWEAR,195.4,CPI
6922,1995-07-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",82.0,CPI
9484,1995-07-01,"HOTELS, CAFES AND RESTAURANTS",53.1,CPI
3506,1995-07-01,RECREATION & CULTURE,94.7,CPIH
3933,1995-07-01,EDUCATION,23.4,CPIH
8630,1995-07-01,RECREATION & CULTURE,94.3,CPI
517,1995-07-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",44.3,CPIH
9911,1995-07-01,MISCELLANEOUS GOODS AND SERVICES,63.4,CPI
4787,1995-07-01,MISCELLANEOUS GOODS AND SERVICES,62.6,CPIH
7349,1995-07-01,HEALTH,55.4,CPI
5214,1995-07-01,FOOD AND NON-ALCOHOLIC BEVERAGES,63.2,CPI
944,1995-07-01,CLOTHING AND FOOTWEAR,195.8,CPIH
91,1995-08-01,FOOD AND NON-ALCOHOLIC BEVERAGES,64.5,CPIH
945,1995-08-01,CLOTHING AND FOOTWEAR,198.5,CPIH
8631,1995-08-01,RECREATION & CULTURE,94.5,CPI
1372,1995-08-01,"HOUSING, WATER AND FUELS",49.8,CPIH
2653,1995-08-01,TRANSPORT,57.9,CPIH
7350,1995-08-01,HEALTH,55.4,CPI
9485,1995-08-01,"HOTELS, CAFES AND RESTAURANTS",53.3,CPI
9058,1995-08-01,EDUCATION,23.4,CPI
8204,1995-08-01,COMMUNICATION,106.4,CPI
9912,1995-08-01,MISCELLANEOUS GOODS AND SERVICES,63.7,CPI
7777,1995-08-01,TRANSPORT,57.6,CPI
6496,1995-08-01,"Housing, water, electricity, gas and other fuels",60.2,CPI
3507,1995-08-01,RECREATION & CULTURE,95.0,CPIH
5642,1995-08-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",44.1,CPI
4361,1995-08-01,"HOTELS, CAFES AND RESTAURANTS",53.3,CPIH
6923,1995-08-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",82.9,CPI
518,1995-08-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",44.2,CPIH
6069,1995-08-01,CLOTHING AND FOOTWEAR,198.0,CPI
3080,1995-08-01,COMMUNICATION,107.6,CPIH
4788,1995-08-01,MISCELLANEOUS GOODS AND SERVICES,62.9,CPIH
3934,1995-08-01,EDUCATION,23.4,CPIH
1799,1995-08-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",83.5,CPIH
5215,1995-08-01,FOOD AND NON-ALCOHOLIC BEVERAGES,64.2,CPI
2226,1995-08-01,HEALTH,55.8,CPIH
2227,1995-09-01,HEALTH,56.9,CPIH
1800,1995-09-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",84.2,CPIH
4362,1995-09-01,"HOTELS, CAFES AND RESTAURANTS",53.3,CPIH
5216,1995-09-01,FOOD AND NON-ALCOHOLIC BEVERAGES,64.4,CPI
92,1995-09-01,FOOD AND NON-ALCOHOLIC BEVERAGES,64.7,CPIH
3508,1995-09-01,RECREATION & CULTURE,95.3,CPIH
9059,1995-09-01,EDUCATION,24.1,CPI
6070,1995-09-01,CLOTHING AND FOOTWEAR,205.5,CPI
7351,1995-09-01,HEALTH,56.5,CPI
946,1995-09-01,CLOTHING AND FOOTWEAR,206.0,CPIH
519,1995-09-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",44.2,CPIH
3935,1995-09-01,EDUCATION,24.1,CPIH
9913,1995-09-01,MISCELLANEOUS GOODS AND SERVICES,64.0,CPI
9486,1995-09-01,"HOTELS, CAFES AND RESTAURANTS",53.3,CPI
6497,1995-09-01,"Housing, water, electricity, gas and other fuels",60.4,CPI
3081,1995-09-01,COMMUNICATION,107.6,CPIH
6924,1995-09-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",83.6,CPI
8632,1995-09-01,RECREATION & CULTURE,94.8,CPI
5643,1995-09-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",44.1,CPI
7778,1995-09-01,TRANSPORT,57.5,CPI
8205,1995-09-01,COMMUNICATION,106.4,CPI
1373,1995-09-01,"HOUSING, WATER AND FUELS",50.0,CPIH
2654,1995-09-01,TRANSPORT,57.8,CPIH
4789,1995-09-01,MISCELLANEOUS GOODS AND SERVICES,63.2,CPIH
5644,1995-10-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",44.3,CPI
3082,1995-10-01,COMMUNICATION,107.8,CPIH
7779,1995-10-01,TRANSPORT,57.0,CPI
3936,1995-10-01,EDUCATION,24.1,CPIH
4363,1995-10-01,"HOTELS, CAFES AND RESTAURANTS",53.5,CPIH
1374,1995-10-01,"HOUSING, WATER AND FUELS",50.0,CPIH
6925,1995-10-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",83.7,CPI
7352,1995-10-01,HEALTH,55.9,CPI
93,1995-10-01,FOOD AND NON-ALCOHOLIC BEVERAGES,63.8,CPIH
9487,1995-10-01,"HOTELS, CAFES AND RESTAURANTS",53.5,CPI
8206,1995-10-01,COMMUNICATION,106.7,CPI
1801,1995-10-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",84.3,CPIH
9914,1995-10-01,MISCELLANEOUS GOODS AND SERVICES,63.7,CPI
5217,1995-10-01,FOOD AND NON-ALCOHOLIC BEVERAGES,63.6,CPI
2655,1995-10-01,TRANSPORT,57.3,CPIH
520,1995-10-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",44.4,CPIH
9060,1995-10-01,EDUCATION,24.1,CPI
3509,1995-10-01,RECREATION & CULTURE,95.3,CPIH
4790,1995-10-01,MISCELLANEOUS GOODS AND SERVICES,62.9,CPIH
2228,1995-10-01,HEALTH,56.3,CPIH
8633,1995-10-01,RECREATION & CULTURE,94.8,CPI
947,1995-10-01,CLOTHING AND FOOTWEAR,206.3,CPIH
6071,1995-10-01,CLOTHING AND FOOTWEAR,205.7,CPI
6498,1995-10-01,"Housing, water, electricity, gas and other fuels",60.6,CPI
6499,1995-11-01,"Housing, water, electricity, gas and other fuels",60.7,CPI
3937,1995-11-01,EDUCATION,24.1,CPIH
3083,1995-11-01,COMMUNICATION,107.7,CPIH
4791,1995-11-01,MISCELLANEOUS GOODS AND SERVICES,63.1,CPIH
9915,1995-11-01,MISCELLANEOUS GOODS AND SERVICES,63.9,CPI
7353,1995-11-01,HEALTH,55.9,CPI
948,1995-11-01,CLOTHING AND FOOTWEAR,207.3,CPIH
8634,1995-11-01,RECREATION & CULTURE,94.8,CPI
9488,1995-11-01,"HOTELS, CAFES AND RESTAURANTS",53.6,CPI
5645,1995-11-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",44.0,CPI
8207,1995-11-01,COMMUNICATION,106.6,CPI
3510,1995-11-01,RECREATION & CULTURE,95.4,CPIH
94,1995-11-01,FOOD AND NON-ALCOHOLIC BEVERAGES,63.9,CPIH
2229,1995-11-01,HEALTH,56.3,CPIH
9061,1995-11-01,EDUCATION,24.1,CPI
6072,1995-11-01,CLOTHING AND FOOTWEAR,206.8,CPI
2656,1995-11-01,TRANSPORT,56.8,CPIH
1375,1995-11-01,"HOUSING, WATER AND FUELS",50.1,CPIH
6926,1995-11-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",84.4,CPI
7780,1995-11-01,TRANSPORT,56.5,CPI
1802,1995-11-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",85.0,CPIH
5218,1995-11-01,FOOD AND NON-ALCOHOLIC BEVERAGES,63.7,CPI
521,1995-11-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",44.1,CPIH
4364,1995-11-01,"HOTELS, CAFES AND RESTAURANTS",53.6,CPIH
8635,1995-12-01,RECREATION & CULTURE,95.2,CPI
6927,1995-12-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",85.2,CPI
8208,1995-12-01,COMMUNICATION,106.8,CPI
4792,1995-12-01,MISCELLANEOUS GOODS AND SERVICES,63.1,CPIH
5646,1995-12-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",44.1,CPI
522,1995-12-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",44.2,CPIH
1803,1995-12-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",85.9,CPIH
3511,1995-12-01,RECREATION & CULTURE,95.7,CPIH
2657,1995-12-01,TRANSPORT,57.8,CPIH
9489,1995-12-01,"HOTELS, CAFES AND RESTAURANTS",53.7,CPI
949,1995-12-01,CLOTHING AND FOOTWEAR,207.5,CPIH
2230,1995-12-01,HEALTH,56.6,CPIH
7354,1995-12-01,HEALTH,56.2,CPI
1376,1995-12-01,"HOUSING, WATER AND FUELS",50.1,CPIH
7781,1995-12-01,TRANSPORT,57.5,CPI
4365,1995-12-01,"HOTELS, CAFES AND RESTAURANTS",53.7,CPIH
6500,1995-12-01,"Housing, water, electricity, gas and other fuels",60.9,CPI
3938,1995-12-01,EDUCATION,24.1,CPIH
5219,1995-12-01,FOOD AND NON-ALCOHOLIC BEVERAGES,64.3,CPI
9062,1995-12-01,EDUCATION,24.1,CPI
95,1995-12-01,FOOD AND NON-ALCOHOLIC BEVERAGES,64.5,CPIH
3084,1995-12-01,COMMUNICATION,107.9,CPIH
6073,1995-12-01,CLOTHING AND FOOTWEAR,207.0,CPI
9916,1995-12-01,MISCELLANEOUS GOODS AND SERVICES,63.9,CPI
9063,1996-01-01,EDUCATION,24.2,CPI
9490,1996-01-01,"HOTELS, CAFES AND RESTAURANTS",53.7,CPI
4793,1996-01-01,MISCELLANEOUS GOODS AND SERVICES,62.6,CPIH
3939,1996-01-01,EDUCATION,24.2,CPIH
6074,1996-01-01,CLOTHING AND FOOTWEAR,194.0,CPI
7355,1996-01-01,HEALTH,56.6,CPI
6501,1996-01-01,"Housing, water, electricity, gas and other fuels",61.1,CPI
1804,1996-01-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",83.2,CPIH
5220,1996-01-01,FOOD AND NON-ALCOHOLIC BEVERAGES,64.7,CPI
96,1996-01-01,FOOD AND NON-ALCOHOLIC BEVERAGES,64.9,CPIH
3085,1996-01-01,COMMUNICATION,107.4,CPIH
9917,1996-01-01,MISCELLANEOUS GOODS AND SERVICES,63.3,CPI
950,1996-01-01,CLOTHING AND FOOTWEAR,194.5,CPIH
8209,1996-01-01,COMMUNICATION,106.2,CPI
8636,1996-01-01,RECREATION & CULTURE,95.0,CPI
6928,1996-01-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",82.5,CPI
4366,1996-01-01,"HOTELS, CAFES AND RESTAURANTS",53.7,CPIH
2231,1996-01-01,HEALTH,57.0,CPIH
1377,1996-01-01,"HOUSING, WATER AND FUELS",50.3,CPIH
523,1996-01-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",45.2,CPIH
5647,1996-01-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",45.1,CPI
2658,1996-01-01,TRANSPORT,58.4,CPIH
3512,1996-01-01,RECREATION & CULTURE,95.5,CPIH
7782,1996-01-01,TRANSPORT,58.2,CPI
97,1996-02-01,FOOD AND NON-ALCOHOLIC BEVERAGES,65.6,CPIH
5648,1996-02-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",45.5,CPI
1805,1996-02-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",84.2,CPIH
6502,1996-02-01,"Housing, water, electricity, gas and other fuels",61.4,CPI
7783,1996-02-01,TRANSPORT,58.1,CPI
6929,1996-02-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",83.6,CPI
3940,1996-02-01,EDUCATION,24.2,CPIH
3086,1996-02-01,COMMUNICATION,107.5,CPIH
7356,1996-02-01,HEALTH,56.8,CPI
5221,1996-02-01,FOOD AND NON-ALCOHOLIC BEVERAGES,65.4,CPI
6075,1996-02-01,CLOTHING AND FOOTWEAR,194.4,CPI
8210,1996-02-01,COMMUNICATION,106.3,CPI
2659,1996-02-01,TRANSPORT,58.4,CPIH
3513,1996-02-01,RECREATION & CULTURE,95.7,CPIH
8637,1996-02-01,RECREATION & CULTURE,95.2,CPI
951,1996-02-01,CLOTHING AND FOOTWEAR,194.9,CPIH
4794,1996-02-01,MISCELLANEOUS GOODS AND SERVICES,63.2,CPIH
9064,1996-02-01,EDUCATION,24.2,CPI
1378,1996-02-01,"HOUSING, WATER AND FUELS",50.3,CPIH
